Batch	SentiGlass_14Nov012.sre
296.00	XXX.XXX
297.00	XXX.XXX
298.00	XXX.XXX
299.00	XXX.XXX
300.00	XXX.XXX
301.00	XXX.XXX
302.00	XXX.XXX
303.00	XXX.XXX
304.00	XXX.XXX
305.00	3.840
306.00	3.538
307.00	3.288
308.00	3.039
309.00	2.867
310.00	2.736
311.00	2.616
312.00	2.486
313.00	2.401
314.00	2.299
315.00	2.203
316.00	2.122
317.00	2.046
318.00	1.975
319.00	1.913
320.00	1.862
321.00	1.804
322.00	1.748
323.00	1.701
324.00	1.661
325.00	1.698
326.00	1.658
327.00	1.623
328.00	1.591
329.00	1.558
330.00	1.532
331.00	1.508
332.00	1.481
333.00	1.459
334.00	1.433
335.00	1.415
336.00	1.397
337.00	1.380
338.00	1.360
339.00	1.344
340.00	1.328
341.00	1.316
342.00	1.301
343.00	1.289
344.00	1.271
345.00	1.259
346.00	1.241
347.00	1.230
348.00	1.212
349.00	1.199
350.00	1.191
351.00	1.175
352.00	1.162
353.00	1.138
354.00	1.125
355.00	1.105
356.00	1.086
357.00	1.069
358.00	1.052
359.00	1.031
360.00	1.020
361.00	1.001
362.00	0.990
363.00	0.975
364.00	0.961
365.00	0.948
366.00	0.939
367.00	0.926
368.00	0.917
369.00	0.907
370.00	0.901
371.00	0.893
372.00	0.882
373.00	0.877
374.00	0.870
375.00	0.864
376.00	0.858
377.00	0.852
378.00	0.847
379.00	0.839
380.00	0.830
381.00	0.827
382.00	0.820
383.00	0.813
384.00	0.807
385.00	0.801
386.00	0.795
387.00	0.788
388.00	0.784
389.00	0.777
390.00	0.772
391.00	0.767
392.00	0.761
393.00	0.758
394.00	0.750
395.00	0.746
396.00	0.740
397.00	0.735
398.00	0.733
399.00	0.727
400.00	0.722
401.00	0.717
402.00	0.712
403.00	0.708
404.00	0.703
405.00	0.698
406.00	0.693
407.00	0.689
408.00	0.686
409.00	0.680
410.00	0.676
411.00	0.672
412.00	0.660
413.00	0.659
414.00	0.650
415.00	0.648
416.00	0.641
417.00	0.638
418.00	0.635
419.00	0.628
420.00	0.626
421.00	0.621
422.00	0.617
423.00	0.614
424.00	0.609
425.00	0.603
426.00	0.599
427.00	0.596
428.00	0.591
429.00	0.587
430.00	0.585
431.00	0.579
432.00	0.574
433.00	0.571
434.00	0.566
435.00	0.561
436.00	0.558
437.00	0.553
438.00	0.549
439.00	0.544
440.00	0.540
441.00	0.536
442.00	0.530
443.00	0.529
444.00	0.523
445.00	0.517
446.00	0.513
447.00	0.510
448.00	0.506
449.00	0.504
450.00	0.496
451.00	0.493
452.00	0.487
453.00	0.482
454.00	0.477
455.00	0.475
456.00	0.470
457.00	0.468
458.00	0.463
459.00	0.457
460.00	0.451
461.00	0.449
462.00	0.445
463.00	0.440
464.00	0.434
465.00	0.428
466.00	0.426
467.00	0.421
468.00	0.417
469.00	0.413
470.00	0.408
471.00	0.406
472.00	0.400
473.00	0.398
474.00	0.392
475.00	0.388
476.00	0.386
477.00	0.381
478.00	0.376
479.00	0.374
480.00	0.372
481.00	0.366
482.00	0.363
483.00	0.360
484.00	0.358
485.00	0.354
486.00	0.351
487.00	0.346
488.00	0.346
489.00	0.341
490.00	0.338
491.00	0.336
492.00	0.332
493.00	0.330
494.00	0.326
495.00	0.323
496.00	0.321
497.00	0.318
498.00	0.316
499.00	0.313
500.00	0.309
501.00	0.306
502.00	0.305
503.00	0.301
504.00	0.297
505.00	0.296
506.00	0.293
507.00	0.291
508.00	0.289
509.00	0.285
510.00	0.283
511.00	0.281
512.00	0.282
513.00	0.277
514.00	0.276
515.00	0.275
516.00	0.271
517.00	0.271
518.00	0.266
519.00	0.264
520.00	0.261
521.00	0.259
522.00	0.257
523.00	0.256
524.00	0.253
525.00	0.250
526.00	0.248
527.00	0.245
528.00	0.243
529.00	0.242
530.00	0.239
531.00	0.237
532.00	0.233
533.00	0.232
534.00	0.228
535.00	0.224
536.00	0.222
537.00	0.219
538.00	0.218
539.00	0.217
540.00	0.213
541.00	0.210
542.00	0.208
543.00	0.206
544.00	0.204
545.00	0.201
546.00	0.201
547.00	0.198
548.00	0.195
549.00	0.192
550.00	0.190
551.00	0.190
552.00	0.186
553.00	0.185
554.00	0.180
555.00	0.181
556.00	0.179
557.00	0.176
558.00	0.174
559.00	0.170
560.00	0.171
561.00	0.168
562.00	0.165
563.00	0.163
564.00	0.163
565.00	0.157
566.00	0.157
567.00	0.157
568.00	0.155
569.00	0.153
570.00	0.153
571.00	0.147
572.00	0.151
573.00	0.147
574.00	0.142
575.00	0.143
576.00	0.140
577.00	0.138
578.00	0.138
579.00	0.136
580.00	0.136
581.00	0.131
582.00	0.132
583.00	0.127
584.00	0.128
585.00	0.128
586.00	0.127
587.00	0.125
588.00	0.123
589.00	0.121
590.00	0.120
591.00	0.119
592.00	0.120
593.00	0.116
594.00	0.115
595.00	0.115
596.00	0.114
597.00	0.111
598.00	0.109
599.00	0.111
600.00	0.109
601.00	0.106
602.00	0.105
603.00	0.102
604.00	0.102
605.00	0.101
606.00	0.102
607.00	0.098
608.00	0.098
609.00	0.095
610.00	0.096
611.00	0.096
612.00	0.093
613.00	0.091
614.00	0.091
615.00	0.092
616.00	0.089
617.00	0.090
618.00	0.090
619.00	0.086
620.00	0.088
621.00	0.083
622.00	0.084
623.00	0.083
624.00	0.083
625.00	0.080
626.00	0.081
627.00	0.079
628.00	0.078
629.00	0.077
630.00	0.076
631.00	0.077
632.00	0.076
633.00	0.076
634.00	0.073
635.00	0.072
636.00	0.072
637.00	0.070
638.00	0.070
639.00	0.069
640.00	0.069
641.00	0.067
642.00	0.066
643.00	0.064
644.00	0.064
645.00	0.066
646.00	0.064
647.00	0.063
648.00	0.062
649.00	0.060
650.00	0.061
651.00	0.060
652.00	0.060
653.00	0.059
654.00	0.057
655.00	0.058
656.00	0.059
657.00	0.055
658.00	0.057
659.00	0.058
660.00	0.058
661.00	0.054
662.00	0.052
663.00	0.056
664.00	0.053
665.00	0.054
666.00	0.053
667.00	0.051
668.00	0.049
669.00	0.050
670.00	0.049
671.00	0.051
672.00	0.049
673.00	0.049
674.00	0.047
675.00	0.047
676.00	0.048
677.00	0.044
678.00	0.044
679.00	0.044
680.00	0.042
681.00	0.043
682.00	0.046
683.00	0.044
684.00	0.045
685.00	0.042
686.00	0.044
687.00	0.041
688.00	0.041
689.00	0.041
690.00	0.042
691.00	0.040
692.00	0.038
693.00	0.039
694.00	0.038
695.00	0.038
696.00	0.036
697.00	0.036
698.00	0.036
699.00	0.037
700.00	0.033
701.00	0.031
702.00	0.033
703.00	0.030
704.00	0.030
705.00	0.028
706.00	0.027
707.00	0.027
708.00	0.028
709.00	0.024
710.00	0.021
711.00	0.025
712.00	0.023
713.00	0.020
714.00	0.021
715.00	0.020
716.00	0.020
717.00	0.019
718.00	0.017
719.00	0.016
720.00	0.015
721.00	0.019
722.00	0.015
723.00	0.017
724.00	0.016
725.00	0.015
726.00	0.013
727.00	0.014
728.00	0.011
729.00	0.014
730.00	0.013
731.00	0.014
732.00	0.013
733.00	0.012
734.00	0.012
735.00	0.011
736.00	0.010
737.00	0.011
738.00	0.013
739.00	0.012
740.00	0.011
741.00	0.008
742.00	0.007
743.00	0.010
744.00	0.009
745.00	0.009
746.00	0.010
747.00	0.010
748.00	0.007
749.00	0.009
750.00	0.005
751.00	0.008
752.00	0.007
753.00	0.007
754.00	0.007
755.00	0.006
756.00	0.006
757.00	0.004
758.00	0.005
759.00	0.006
760.00	0.003
761.00	0.006
762.00	0.002
763.00	0.004
764.00	0.002
765.00	0.002
766.00	0.004
767.00	0.003
768.00	0.003
769.00	0.004
770.00	0.002
771.00	0.003
772.00	0.001
773.00	0.002
774.00	0.003
775.00	0.001
776.00	-0.001
777.00	0.002
778.00	0.004
779.00	0.000
780.00	0.001
781.00	-0.001
782.00	0.002
783.00	0.000
784.00	-0.001
785.00	0.002
786.00	-0.002
787.00	0.000
788.00	-0.001
789.00	0.000
790.00	-0.002
791.00	-0.002
792.00	-0.001
793.00	-0.003
794.00	-0.005
795.00	0.000
796.00	-0.003
797.00	-0.003
798.00	-0.003
799.00	-0.005
800.00	-0.003
