Batch	SentiGlass_14Nov014.sre
309.00	XXX.XXX
310.00	4.026
311.00	3.677
312.00	3.433
313.00	3.289
314.00	3.182
315.00	3.055
316.00	2.941
317.00	2.832
318.00	2.737
319.00	2.668
320.00	2.591
321.00	2.545
322.00	2.480
323.00	2.446
324.00	2.396
325.00	2.336
326.00	2.318
327.00	2.277
328.00	2.246
329.00	2.218
330.00	2.187
331.00	2.162
332.00	2.132
333.00	2.109
334.00	2.085
335.00	2.068
336.00	2.041
337.00	2.020
338.00	2.001
339.00	1.969
340.00	1.955
341.00	1.933
342.00	1.910
343.00	1.874
344.00	1.843
345.00	1.813
346.00	1.779
347.00	1.745
348.00	1.709
349.00	1.671
350.00	1.643
351.00	1.602
352.00	1.559
353.00	1.520
354.00	1.485
355.00	1.445
356.00	1.409
357.00	1.376
358.00	1.345
359.00	1.312
360.00	1.284
361.00	1.258
362.00	1.237
363.00	1.213
364.00	1.195
365.00	1.175
366.00	1.161
367.00	1.144
368.00	1.129
369.00	1.117
370.00	1.103
371.00	1.096
372.00	1.083
373.00	1.075
374.00	1.068
375.00	1.059
376.00	1.052
377.00	1.048
378.00	1.042
379.00	1.033
380.00	1.023
381.00	1.018
382.00	1.010
383.00	1.003
384.00	0.996
385.00	0.989
386.00	0.983
387.00	0.975
388.00	0.970
389.00	0.963
390.00	0.961
391.00	0.955
392.00	0.947
393.00	0.942
394.00	0.936
395.00	0.929
396.00	0.923
397.00	0.916
398.00	0.913
399.00	0.904
400.00	0.901
401.00	0.893
402.00	0.887
403.00	0.882
404.00	0.878
405.00	0.872
406.00	0.869
407.00	0.865
408.00	0.859
409.00	0.853
410.00	0.848
411.00	0.843
412.00	0.819
413.00	0.816
414.00	0.810
415.00	0.806
416.00	0.802
417.00	0.800
418.00	0.795
419.00	0.789
420.00	0.788
421.00	0.783
422.00	0.780
423.00	0.778
424.00	0.776
425.00	0.772
426.00	0.769
427.00	0.766
428.00	0.764
429.00	0.761
430.00	0.760
431.00	0.756
432.00	0.753
433.00	0.752
434.00	0.748
435.00	0.745
436.00	0.744
437.00	0.740
438.00	0.738
439.00	0.736
440.00	0.734
441.00	0.731
442.00	0.727
443.00	0.728
444.00	0.725
445.00	0.721
446.00	0.720
447.00	0.718
448.00	0.715
449.00	0.716
450.00	0.712
451.00	0.711
452.00	0.709
453.00	0.705
454.00	0.703
455.00	0.703
456.00	0.702
457.00	0.700
458.00	0.700
459.00	0.696
460.00	0.695
461.00	0.694
462.00	0.693
463.00	0.691
464.00	0.688
465.00	0.686
466.00	0.686
467.00	0.685
468.00	0.684
469.00	0.681
470.00	0.679
471.00	0.680
472.00	0.677
473.00	0.678
474.00	0.676
475.00	0.674
476.00	0.675
477.00	0.672
478.00	0.670
479.00	0.672
480.00	0.670
481.00	0.669
482.00	0.667
483.00	0.668
484.00	0.667
485.00	0.667
486.00	0.666
487.00	0.664
488.00	0.663
489.00	0.662
490.00	0.662
491.00	0.661
492.00	0.658
493.00	0.658
494.00	0.659
495.00	0.657
496.00	0.657
497.00	0.657
498.00	0.657
499.00	0.656
500.00	0.655
501.00	0.654
502.00	0.655
503.00	0.654
504.00	0.653
505.00	0.654
506.00	0.653
507.00	0.653
508.00	0.653
509.00	0.653
510.00	0.653
511.00	0.657
512.00	0.660
513.00	0.658
514.00	0.658
515.00	0.658
516.00	0.660
517.00	0.659
518.00	0.656
519.00	0.657
520.00	0.657
521.00	0.655
522.00	0.653
523.00	0.653
524.00	0.651
525.00	0.649
526.00	0.648
527.00	0.644
528.00	0.642
529.00	0.638
530.00	0.634
531.00	0.631
532.00	0.626
533.00	0.622
534.00	0.616
535.00	0.610
536.00	0.605
537.00	0.598
538.00	0.595
539.00	0.589
540.00	0.582
541.00	0.572
542.00	0.566
543.00	0.559
544.00	0.551
545.00	0.546
546.00	0.537
547.00	0.530
548.00	0.522
549.00	0.512
550.00	0.505
551.00	0.497
552.00	0.486
553.00	0.479
554.00	0.469
555.00	0.463
556.00	0.454
557.00	0.443
558.00	0.437
559.00	0.426
560.00	0.419
561.00	0.409
562.00	0.401
563.00	0.392
564.00	0.385
565.00	0.377
566.00	0.368
567.00	0.363
568.00	0.355
569.00	0.345
570.00	0.340
571.00	0.329
572.00	0.324
573.00	0.317
574.00	0.309
575.00	0.304
576.00	0.294
577.00	0.289
578.00	0.283
579.00	0.277
580.00	0.273
581.00	0.265
582.00	0.259
583.00	0.252
584.00	0.248
585.00	0.244
586.00	0.239
587.00	0.233
588.00	0.228
589.00	0.222
590.00	0.219
591.00	0.215
592.00	0.212
593.00	0.206
594.00	0.201
595.00	0.197
596.00	0.193
597.00	0.191
598.00	0.186
599.00	0.184
600.00	0.180
601.00	0.174
602.00	0.172
603.00	0.168
604.00	0.164
605.00	0.163
606.00	0.160
607.00	0.157
608.00	0.154
609.00	0.150
610.00	0.149
611.00	0.147
612.00	0.143
613.00	0.141
614.00	0.137
615.00	0.136
616.00	0.134
617.00	0.130
618.00	0.130
619.00	0.126
620.00	0.126
621.00	0.121
622.00	0.120
623.00	0.117
624.00	0.115
625.00	0.113
626.00	0.112
627.00	0.110
628.00	0.107
629.00	0.106
630.00	0.104
631.00	0.103
632.00	0.102
633.00	0.101
634.00	0.098
635.00	0.095
636.00	0.094
637.00	0.090
638.00	0.090
639.00	0.089
640.00	0.089
641.00	0.085
642.00	0.084
643.00	0.082
644.00	0.081
645.00	0.080
646.00	0.077
647.00	0.076
648.00	0.074
649.00	0.072
650.00	0.072
651.00	0.069
652.00	0.069
653.00	0.069
654.00	0.067
655.00	0.067
656.00	0.064
657.00	0.061
658.00	0.061
659.00	0.062
660.00	0.059
661.00	0.056
662.00	0.056
663.00	0.057
664.00	0.053
665.00	0.053
666.00	0.051
667.00	0.049
668.00	0.048
669.00	0.048
670.00	0.048
671.00	0.044
672.00	0.044
673.00	0.043
674.00	0.041
675.00	0.040
676.00	0.040
677.00	0.036
678.00	0.036
679.00	0.035
680.00	0.034
681.00	0.034
682.00	0.035
683.00	0.033
684.00	0.031
685.00	0.030
686.00	0.031
687.00	0.029
688.00	0.029
689.00	0.027
690.00	0.027
691.00	0.024
692.00	0.023
693.00	0.023
694.00	0.022
695.00	0.020
696.00	0.020
697.00	0.018
698.00	0.016
699.00	0.016
700.00	0.013
701.00	0.010
702.00	0.011
703.00	0.009
704.00	0.008
705.00	0.005
706.00	0.005
707.00	0.004
708.00	0.003
709.00	0.000
710.00	-0.003
711.00	-0.002
712.00	-0.003
713.00	-0.005
714.00	-0.005
715.00	-0.007
716.00	-0.008
717.00	-0.009
718.00	-0.009
719.00	-0.012
720.00	-0.013
721.00	-0.011
722.00	-0.013
723.00	-0.014
724.00	-0.015
725.00	-0.014
726.00	-0.016
727.00	-0.015
728.00	-0.020
729.00	-0.017
730.00	-0.019
731.00	-0.018
732.00	-0.021
733.00	-0.020
734.00	-0.020
735.00	-0.022
736.00	-0.023
737.00	-0.024
738.00	-0.022
739.00	-0.023
740.00	-0.023
741.00	-0.025
742.00	-0.024
743.00	-0.024
744.00	-0.026
745.00	-0.028
746.00	-0.026
747.00	-0.026
748.00	-0.028
749.00	-0.028
750.00	-0.029
751.00	-0.029
752.00	-0.030
753.00	-0.030
754.00	-0.030
755.00	-0.030
756.00	-0.031
757.00	-0.032
758.00	-0.030
759.00	-0.031
760.00	-0.033
761.00	-0.032
762.00	-0.034
763.00	-0.034
764.00	-0.033
765.00	-0.035
766.00	-0.034
767.00	-0.033
768.00	-0.032
769.00	-0.034
770.00	-0.033
771.00	-0.035
772.00	-0.034
773.00	-0.035
774.00	-0.034
775.00	-0.036
776.00	-0.038
777.00	-0.035
778.00	-0.034
779.00	-0.035
780.00	-0.035
781.00	-0.036
782.00	-0.037
783.00	-0.037
784.00	-0.039
785.00	-0.036
786.00	-0.037
787.00	-0.038
788.00	-0.037
789.00	-0.038
790.00	-0.038
791.00	-0.038
792.00	-0.039
793.00	-0.040
794.00	-0.041
795.00	-0.037
796.00	-0.038
797.00	-0.039
798.00	-0.039
799.00	-0.041
800.00	-0.042
